0,Martha Fu,14,4,[65139 50805 28920 32580],0
1,Martha Fu,14,4,[65139 50805 28920 32580],0
2,Martha Fu,14,4,[61539 47205 25320 28980],0
3,Martha Fu,14,4,[57939 43605 21720 25380],0
4,Martha Fu,14,4,[50850 25485 7320 10980],0
5,Martha Fu,14,4,[32739 40005 3720 10980],0
6,Martha Fu,14,4,[29139 36405 120 7380],0
7,Martha Fu,14,4,[14739 11205 7320 7380],0
8,Martha Fu,10,4,[7500 7440 3720 10980],0
9,Martha Fu,14,4,[3939 50805 120 7380],0
10,Martha Fu,14,4,[47139 32805 10920 14580],0
11,Jimmy Yuan,6,4,[14640 10920 14520 10920],0
12,Jimmy Yuan,7,4,[14550 43500 60 3720],0
13,Jimmy Yuan,7,4,[14550 43500 60 3720],0
14,Jimmy Yuan,7,4,[7350 36300 60 7320],0
15,Jimmy Yuan,13,4,[112065 32700 25320 21720],0
16,Jimmy Yuan,7,4,[43350 39900 3660 39720],0
17,Jimmy Yuan,7,4,[43350 32700 28860 32520],0
18,Chen Yi Ling,6,4,[36210 3645 25290 28950],0
19,Chen Yi Ling,6,4,[50610 18045 28890 28950],0
20,Chen Yi Ling,8,4,[7410 45 11010 3750],0
21,Chen Yi Ling,4,4,[11010 18045 7290 60],0
22,Chen Yi Ling,12,4,[72270 54105 72270 61410],0
23,Chen Yi Ling,6,4,[36210 3645 25290 28950],0
24,Harry Chen,15,4,[18300 3900 3840 7500],0
25,Harry Chen,22,4,[11280 11220 7500 14760],0
26,Harry Chen,15,4,[3900 3900 3840 7500],0
27,Harry Chen,22,4,[47280 43620 39900 43560],0
28,Harry Chen,15,4,[39900 50700 39840 47100],0
29,Peng Wei Wang,26,4,[50940 50880 43560 43620],0
30,Peng Wei Wang,26,4,[36540 36480 29160 29220],0
31,Peng Wei Wang,26,4,[25740 25680 18360 18420],0
32,Peng Wei Wang,26,4,[72540 72480 65160 65220],0
33,Yang Junwei,9,4,[3810 11040 3720 3780],0
34,Yang Junwei,9,4,[3810 11040 3720 3780],0
35,Yang Junwei,4,4,[7320 7305 3705 10920],0
36,Yang Junwei,6,4,[50619 39705 3720 39720],0
37,Yang Junwei,4,4,[39720 10905 32520 36120],0
38,Zhong Jiajun,30,4,[151890 72525 65160 65220],0
39,Zhong Jiajun,29,4,[65460 65325 57960 58020],0
40,Zhong Jiajun,29,4,[33060 32925 25560 25620],0
41,Zhong Jiajun,29,4,[33060 32925 25560 25620],0
42,Zhong Jiajun,29,4,[25860 25725 18360 18420],0
43,Zhong Jiajun,29,4,[65460 36525 14760 18420],0
44,Zhong Jiajun,19,4,[11160 11160 7500 14760],0
45,Zhong Jiajun,19,4,[57960 54360 50700 54360],0
46,Zhong Jiajun,29,4,[51060 50925 43560 43620],0
47,Yun Yun Tsai,2,4,[14520 10905 7260 10860],0
48,Yun Yun Tsai,1,4,[18120 7260 3660 7260],0
49,Yun Yun Tsai,3,4,[105 3720 7320 60],0
50,Yun Yun Tsai,3,4,[18105 18060 10920 7320],0
51,Yun Yun Tsai,2,4,[46920 18060 7320 60],0
52,Yun Yun Tsai,3,4,[36120 60 21705 25320],0
53,Jason Lin,14,4,[47130 47100 43440 43380],0
54,Jason Lin,10,4,[32640 36180 32640 32580],0
55,Jason Lin,10,4,[29040 32580 29040 28980],0
56,Jason Lin,14,4,[61530 32700 21840 14580],0
57,Jason Lin,14,4,[11130 11100 7440 7380],0
58,Alex Chiang,6,4,[21780 28920 21780 10920],0
59,Alex Chiang,10,4,[47070 18240 7380 120],0
60,Alex Chiang,10,4,[47070 36240 39780 36120],0
61,Zhang Qi,26,4,[43815 18450 7485 14745],0
62,Zhang Qi,22,4,[58104 7545 7485 11145],0
63,Zhang Qi,19,4,[43545 54345 43485 50745],0
64,Zhang Qi,19,4,[29145 39945 29085 36345],0
65,Zhang Liangwei,7,4,[39780 36165 32580 36120],0
66,Zhang Liangwei,11,4,[39870 29100 25380 28920],0
67,Zhang Liangwei,7,4,[32580 36165 32580 32520],0
68,Zhang Liangwei,11,4,[18270 25500 3780 7320],0
69,Zhang Liangwei,7,4,[18180 18165 18180 10920],0
70,Zhang Liangwei,11,4,[25470 25500 21780 21720],0
71,Li Jingying,10,4,[47139 14580 10920 14580],0
72,Li Jingying,10,4,[11100 7440 3720 7380],0
73,Li Jingying,10,4,[11100 7440 3720 7380],0
74,Li Jingying,10,4,[7500 3840 120 3780],0
75,Li Jingying,10,4,[39900 14640 3720 10980],0
76,Li Jingying,10,4,[14700 14640 7320 7380],0
77,Li Jingying,10,4,[11100 11040 3720 3780],0
78,Li Jingying,7,4,[3780 3780 120 7380],0
79,Li Jingying,10,4,[300 240 120 3780],0
80,Li Jingying,7,4,[39780 36180 32520 36180],0
81,Zou Yun Yun,4,4,[39819 36060 32490 32460],0
82,Zou Yun Yun,3,4,[28920 25260 21690 21720],0
83,Zou Yun Yun,4,4,[7419 3660 90 60],0
84,Zou Yun Yun,6,4,[3819 105 10890 7305],0
85,Zou Yun Yun,3,4,[7320 7260 14490 3705],0
86,Zou Yun Yun,4,4,[7320 7305 14490 3705],0
87,Zou Yun Yun,3,4,[43320 39660 36180 36060],0
88,Huang Zhenting,10,4,[47040 50580 47040 46980],0
89,Huang Zhenting,11,4,[11070 14700 3780 10920],0
90,Huang Zhenting,11,4,[11070 14700 3780 10920],0
91,Huang Zhenting,11,4,[39870 43500 32580 28920],0
92,Howard Hsu,8,4,[39810 29040 28920 43320],0
93,Howard Hsu,10,4,[39870 39840 36180 36120],0
94,Howard Hsu,8,4,[7410 11040 120 7320],0
95,Howard Hsu,10,4,[54270 25440 14580 7320],0
96,Howard Hsu,8,4,[21810 11040 7320 21720],0
97,Liven Pan,8,4,[39645 50490 68655 57795],0
98,Liven Pan,4,4,[28845 39690 21645 25434],0
99,Liven Pan,4,4,[28845 39690 21645 25434],0
100,Liven Pan,8,4,[45 90 18255 7395],0
101,Liven Pan,10,4,[18360 18240 10920 7320],0
102,Liven Pan,4,4,[36045 32640 28845 32505],0
103,Zhong Xuan can,10,4,[21900 21840 120 3780],0
104,Zhong Xuan can,10,4,[18300 18240 10920 10980],0
105,Zhong Xuan can,10,4,[47100 43440 39720 43380],0
106,Zhong Xuan can,10,4,[32700 29040 25320 28980],0
107,Lin Chunan,26,4,[61740 65280 57960 58020],0
108,Lin Chunan,26,4,[47340 43680 39960 43620],0
109,Lin Chunan,19,4,[39960 50760 39900 47160],0
110,Lin Chunan,30,4,[144690 65325 57960 58020],0
111,Song Pei Hoon,6,4,[57840 25305 28920 25320],0
112,Song Pei Hoon,4,4,[21720 18105 14505 18120],0
113,Song Pei Hoon,4,4,[18120 14505 10905 14520],0
114,Song Pei Hoon,4,4,[7380 10905 7320 7260],0
115,Song Pei Hoon,4,4,[3720 3705 105 7320],0
116,Song Pei Hoon,5,4,[50565 180 10920 3660],0
117,Song Pei Hoon,3,4,[46920 18105 7320 60],0
118,Song Pei Hoon,3,4,[43320 14505 3720 60],0
119,Song Pei Hoon,6,4,[29040 25305 28920 25320],0
120,Guo Baiyu,8,4,[43410 32640 28920 43320],0
121,Guo Baiyu,14,4,[115530 111960 75840 36120],0
122,Guo Baiyu,8,4,[25410 14640 10920 14520],0
123,Guo Baiyu,8,4,[14610 18240 7320 14520],0
124,Guo Baiyu,8,4,[11010 14640 3720 10920],0
125,Guo Baiyu,8,4,[7410 11040 120 7320],0
126,Guo Baiyu,8,4,[7410 11040 120 7320],0
127,Guo Baiyu,11,4,[11070 18300 180 10920],0
128,Guo Baiyu,4,4,[7320 7305 3705 10920],0
129,Guo Baiyu,11,4,[54270 3900 3780 7320],0
130,Guo Baiyu,8,4,[47010 43440 7320 54120],0
131,Guo Baiyu,5,4,[39720 10905 32520 36180],0
132,Chang Chun Peng,22,4,[65280 65220 57900 57960],0
133,Chang Chun Peng,14,4,[47199 29040 25380 25440],0
134,Chang Chun Peng,14,4,[43560 18300 7380 14640],0
135,Chang Chun Peng,14,4,[29160 3900 180 240],0
136,Chang Chun Peng,14,4,[11160 11100 3780 3840],0
137,Chang Chun Peng,14,4,[43560 39900 36180 39840],0
138,Chang Chun Peng,14,4,[39960 36300 32580 36240],0
139,Yang Zhuoyun,26,4,[58140 58080 50760 50820],0
140,Yang Zhuoyun,10,4,[14700 11040 7320 10980],0
141,Yang Zhuoyun,10,4,[11100 7440 3720 7380],0
142,Yang Zhuoyun,10,4,[29100 3840 120 180],0
143,Yang Zhuoyun,10,4,[3900 3840 120 7380],0
144,Yang Zhuoyun,10,4,[300 240 120 3780],0
145,Yang Zhuoyun,10,4,[300 240 120 3780],0
146,Yang Zhuoyun,10,4,[47100 43440 39720 43380],0
147,Yang Zhuoyun,7,4,[39780 36180 32520 36180],0
148,Stephanie Kao,10,4,[32700 29040 25320 28980],0
149,Stephanie Kao,10,4,[14700 11040 7320 10980],0
150,Stephanie Kao,12,4,[18330 25380 18240 7380],0
151,Stephanie Kao,10,4,[21900 21840 120 3780],0
152,Stephanie Kao,10,4,[14700 14640 7320 7380],0
153,Stephanie Kao,10,4,[47100 43440 39720 43380],0
154,Stephanie Kao,7,4,[39780 36180 32520 36180],0
155,Huang Han,5,4,[39705 10920 32580 36120],0
156,Huang Han,7,4,[28905 25320 36240 36180],0
157,Huang Han,7,4,[28905 25320 36240 36180],0
158,Huang Han,5,4,[7305 3720 7380 3720],0
159,Huang Han,5,4,[32505 28920 32580 28920],0
160,Wu Chenxi,26,4,[40140 40080 32760 32820],0
161,Wu Chenxi,26,4,[40140 40080 32760 32820],0
162,Wu Chenxi,26,4,[36540 36480 29160 29220],0
163,Wu Chenxi,23,4,[22020 22020 18360 25620],0
164,Wu Chenxi,26,4,[50940 47280 43560 47220],0
165,Wu Chenxi,19,4,[39960 36360 32700 36360],0
166,Yang Hyun Christine,6,4,[47010 36180 39720 36060],0
167,Yang Hyun Christine,6,4,[47010 36180 39720 36060],0
