Ruan Yushan,13,35,3.142857142857143, 1.0,29
Liao Xun weight,178,411,1.6571428571428573, 1.2045454545454546,222
Martha Fu,4,0,4.0, 0.0,20
Li Yuzhe,0,0,4.0, 0.0,28
Chang Chun Peng,140,0,4.0, 0.0,168
Liu Yi Ning,16,0,4.0, 0.0,52
Qiu Italian View,0,0,4.0, 0.0,24
Xiang Yang Min,0,0,4.0, 0.0,20
Su Yang Xi,0,0,4.0, 0.0,16
Liuling Jun,30,0,1.5714285714285714, 1.4,58
Andy Chung,24,0,4.0, 0.0,68
Yushi Yeap,16,0,4.0, 0.0,40
Zhang Liangwei,0,0,4.0, 0.0,12
Zou Yun Yun,542,414,1.3333333333333333, 1.453551912568306,574
Zhong Xuan can,8,0,4.0, 0.0,20
Yang Zhuoyun,84,0,4.0, 0.0,96
Jason Lin,0,0,4.0, 0.0,16
Deng Yizhen,158,0,1.4615384615384615, 1.0609756097560976,182
Lin Zhen,80,0,4.0, 0.0,100
Huang Zhijun,0,0,4.0, 0.0,36
Winnie Chang,102,0,3.806451612903226, 0.0,118
Stephanie Kao,0,0,4.0, 0.0,40
Chenjia Ru,174,0,1.225, 1.1833333333333333,218
Harry Chen,132,0,4.0, 0.0,152
Jimmy Yuan,591,0,2.9683544303797467, 1.0,627
Chen Weijun,98,0,2.878787878787879, 1.054054054054054,134
Lin Chunan,0,0,4.0, 0.0,20
Huang Han,0,0,4.0, 0.0,24
Carisa Hung,0,0,4.0, 0.0,36
Yu Chen Chen,0,0,0.0, 0.0,0
Liu Ting Yi,0,0,4.0, 0.0,32
Yang Junwei,0,0,4.0, 0.0,28
Lin Wan Xuan,181,0,1.5625, 1.0444444444444445,213
High Ze Quan,12,0,2.4, 1.3333333333333333,60
Liu Fengxuan,239,0,1.3888888888888888, 1.3238636363636365,283
Zhang Yan Yu,264,0,4.0, 0.0,292
Kang Mingxi,28,0,2.2666666666666666, 0.0,68
Huang Tingbai,3,0,2.25, 1.5454545454545454,35
Hung Yu Heng,0,0,4.0, 0.0,24
Bai Li Jian,33,0,1.7666666666666666, 0.0,53
Chen Yi Ling,13,415,2.066666666666667, 1.25,41
Alex Chiang,12,0,2.3529411764705883, 0.0,40
Huang Zhenting,0,0,4.0, 0.0,32
Song Pei Hoon,130,0,2.1951219512195124, 1.4857142857142858,142
Yang Hyun Christine,16,0,1.7857142857142858, 1.6666666666666667,40
Zhong Jiajun,0,0,4.0, 0.0,44
Lizi Xuan,64,0,1.8, 1.4864864864864864,100
Peng Wei Wang,0,0,4.0, 0.0,20
Yun Yun Tsai,170,0,1.2, 1.3617021276595744,214
Guo Baiyu,0,0,4.0, 0.0,16
He Yuting,0,0,0.0, 0.0,0
Wong Yang,0,0,4.0, 0.0,32
Wu Chenxi,0,0,4.0, 0.0,24
Guan Ai Wu,0,0,4.0, 0.0,32
Wen Shi Kai,252,0,4.0, 0.0,288
Lin Zonghan,16,0,2.6153846153846154, 1.0,48
Li Jingying,0,0,4.0, 0.0,28
Fuzi Rui,89,413,1.78, 1.125,125
Howard Hsu,4,0,3.272727272727273, 0.0,36
Zhang Qi,0,0,4.0, 0.0,20
Weng Zaihao,184,0,2.090909090909091, 1.0941176470588236,208
Liven Pan,180,0,1.75, 1.0942028985507246,200
