Ruan Yushan,54,32,3.125, 1.0,66
Liao Xun weight,195,433,1.626865671641791, 1.2258064516129032,223
Martha Fu,0,0,4.0, 0.0,24
Li Yuzhe,12,0,4.0, 0.0,32
Chang Chun Peng,144,0,4.0, 0.0,172
Liu Yi Ning,20,0,4.0, 0.0,44
Qiu Italian View,0,0,4.0, 0.0,32
Xiang Yang Min,0,0,4.0, 0.0,48
Su Yang Xi,0,0,4.0, 0.0,36
Liuling Jun,43,0,1.7297297297297298, 1.3571428571428572,83
Andy Chung,28,0,4.0, 0.0,48
Yushi Yeap,36,0,4.0, 0.0,60
Zhang Liangwei,0,0,4.0, 0.0,44
Zou Yun Yun,533,431,1.3583333333333334, 1.3425414364640884,569
Zhong Xuan can,4,0,4.0, 0.0,28
Yang Zhuoyun,60,0,4.0, 0.0,76
Jason Lin,0,0,4.0, 0.0,24
Deng Yizhen,133,0,1.6491228070175439, 1.0506329113924051,177
Lin Zhen,60,0,4.0, 0.0,96
Huang Zhijun,0,0,4.0, 0.0,20
Winnie Chang,110,0,3.9473684210526314, 0.0,150
Stephanie Kao,0,0,4.0, 0.0,40
Chenjia Ru,208,0,1.1481481481481481, 1.173913043478261,236
Harry Chen,184,0,4.0, 0.0,204
Jimmy Yuan,584,0,3.0, 1.0,624
Chen Weijun,131,0,2.810810810810811, 1.205128205128205,151
Lin Chunan,0,0,4.0, 0.0,24
Huang Han,0,0,4.0, 0.0,28
Carisa Hung,0,0,4.0, 0.0,16
Yu Chen Chen,0,0,0.0, 0.0,0
Liu Ting Yi,0,0,4.0, 0.0,20
Yang Junwei,2,0,3.7142857142857144, 0.0,26
Lin Wan Xuan,210,0,1.2666666666666666, 1.0682926829268293,238
High Ze Quan,24,0,1.9130434782608696, 1.3333333333333333,56
Liu Fengxuan,241,0,1.393939393939394, 1.2472527472527473,273
Zhang Yan Yu,280,0,4.0, 0.0,308
Kang Mingxi,32,0,1.9666666666666666, 1.0,60
Huang Tingbai,6,0,2.6666666666666665, 1.3846153846153846,42
Hung Yu Heng,0,0,4.0, 0.0,36
Bai Li Jian,36,0,2.235294117647059, 0.0,76
Chen Yi Ling,19,435,2.272727272727273, 1.0769230769230769,39
Alex Chiang,11,0,2.8666666666666667, 0.0,43
Huang Zhenting,4,0,4.0, 0.0,40
Song Pei Hoon,146,0,2.4782608695652173, 1.3333333333333333,174
Yang Hyun Christine,14,0,2.090909090909091, 1.7272727272727273,42
Zhong Jiajun,0,0,4.0, 0.0,16
Lizi Xuan,60,0,1.5625, 1.4166666666666667,76
Peng Wei Wang,0,0,4.0, 0.0,48
Yun Yun Tsai,176,0,1.1102941176470589, 1.5116279069767442,216
Guo Baiyu,0,0,4.0, 0.0,20
He Yuting,0,0,0.0, 0.0,0
Wong Yang,0,0,4.0, 0.0,24
Wu Chenxi,0,0,4.0, 0.0,32
Guan Ai Wu,0,0,4.0, 0.0,32
Wen Shi Kai,264,0,4.0, 0.0,296
Lin Zonghan,16,0,2.875, 1.0,64
Li Jingying,4,0,4.0, 0.0,24
Fuzi Rui,77,429,2.0, 1.0,121
Howard Hsu,4,0,3.4285714285714284, 0.0,24
Zhang Qi,0,0,4.0, 0.0,28
Weng Zaihao,209,0,2.1166666666666667, 1.1956521739130435,237
Liven Pan,186,0,1.8888888888888888, 1.0814814814814815,214
